EmployeeID,df_work_hours_zebi
324,7.168747563352824
325,6.453228166438044
326,7.936015283842795
327,7.82275941230487
328,7.97509610876699
329,6.815337713231901
330,6.073565400843878
331,6.410002354048964
332,10.695543234767023
333,6.985387275242047
334,7.9868342516069815
335,9.466814892623711
336,7.715425194931772
337,7.725977587029093
338,8.896329022988503
339,7.7813279418659125
340,10.472171934865905
341,6.202743961352658
342,6.620693226120854
343,7.992996632996639
344,6.885680076628349
345,9.377876417233553
346,6.619438431938434
347,7.581864426154553
348,7.595101010101013
349,6.873507092198583
350,6.287247474747479
351,6.37648635477583
352,7.33441197691198
353,10.494040835707498
354,6.99478991596639
355,9.909392076502733
356,6.892396694214876
357,7.998314009661836
358,7.311344671201818
359,6.114925444925446
360,6.318081125058113
361,6.416490429505138
362,6.0196254034117125
363,6.90325396825397
364,9.704113475177293
365,7.789356600189935
366,6.412108695652172
367,10.391128117913825
368,8.524001406469765
369,6.58656795224977
370,7.586581196581195
371,6.1043384047948335
372,6.291572442486535
373,6.482304837164748
374,10.983654910096824
375,8.008833333333335
376,7.591120293847567
377,10.409626200274346
378,8.795422125181949
379,10.000467772967772
380,7.885713245997089
381,7.795277777777777
382,7.469465191332411
383,7.561153381642512
384,6.814644208037825
385,6.987524717514126
386,9.61490585774059
387,10.098353009259263
388,9.394445592286498
389,6.366061039580355
390,7.1050000000000075
391,7.408802600472816
392,6.669338570127502
393,7.585617283950619
394,10.682913251366127
395,8.309069385841536
396,6.612721734892791
397,6.882712018140582
398,9.41635460992908
399,10.02503373819164
400,6.452346460384433
401,9.774024872152493
402,6.417041116005879
403,10.500407559198536
404,6.578010603964955
405,7.105422602089267
406,7.87793537414966
407,10.297726548269582
408,8.485591889357712
409,9.80230982019364
410,10.41046055796056
411,7.677303436911487
412,10.666269177126916
413,7.68067991631799
414,7.722572267389336
415,6.878238304093564
416,10.548225957049487
417,8.320311483031148
418,6.081554641060815
419,10.380476190476188
420,6.99183069923372
421,6.698963272896328
422,7.083433515482695
423,6.503389121338913
424,7.082066256830598
425,7.082806473829207
426,8.902678826895576
427,6.066140609636182
428,7.6438669893960345
429,10.713868621840723
430,7.096325863678806
431,10.615016136468423
432,6.0836524334251605
433,8.329586339586344
434,8.140834467120186
435,7.893576832151297
436,9.80588959212377
437,6.01725979052823
438,6.274626352015735
439,6.309092827004216
440,7.619650655021834
441,6.370707923112988
442,6.990128384687208
443,7.475840579710145
444,6.523184113865928
445,8.003096797671034
446,8.100102339181289
447,7.318681434599153
448,6.510007246376812
449,9.472787154242848
450,10.091632387706861
451,6.805802341597795
452,8.18766456582633
453,7.93415828544061
454,10.280916902071565
455,7.515693306010931
456,7.010381512217612
457,7.387595410628015
458,8.981857999077919
459,7.905851370851376
460,7.078493085360039
461,8.703335629017452
462,7.972122359963266
463,10.505095744680844
464,9.480353223593957
465,7.704971539162111
466,6.8869077134986245
467,6.59333674863388
468,9.320771072796935
469,6.301517447199272
470,6.313124113475178
471,6.600198067632847
472,9.589834490740744
473,10.117882689556518
474,8.314766021207928
475,7.605639619883038
476,7.92828140096619
477,7.332729044834308
478,7.980580704160947
479,6.542558922558922
480,6.894249533146587
481,7.0996823722456615
482,7.2948536808413325
483,6.933727824463114
484,8.030177875243666
485,6.19124529190207
486,10.105665532879822
487,6.5905484330484345
488,8.626039312617708
489,6.273640479686738
490,8.381559454191036
491,7.659834287076777
492,6.0149187853107335
493,10.897943989071031
494,6.443813352826512
495,7.827982941447672
496,10.81973726851852
497,7.6267257683215055
498,7.399487882944668
499,7.197954014939312
500,7.064413580246914
501,8.106017750115258
502,6.671499316939892
503,7.78030762167126
504,6.082619895536561
505,8.209500962000964
506,9.218184198542803
507,7.768436639118456
508,7.590477357609713
509,9.595219610636276
510,7.263275362318842
511,6.117728613569322
512,7.708791383219956
513,7.396068376068377
514,7.571803797468355
515,6.912598950882209
516,6.6080651340996175
517,6.108080029368575
518,7.925064545873672
519,9.111901005944215
520,6.6217576419214
521,10.988871455137136
522,8.716918044077142
523,7.419935622317596
524,7.517420634920634
525,6.251273433927756
526,7.878476324425687
527,7.293590579710142
528,7.923936741363213
529,8.00761088248742
530,6.733892496392498
531,6.612759487882943
532,6.190119870908254
533,6.412309251311406
534,9.812394349477682
535,7.795180737506063
536,6.665248419150861
537,6.688168328584995
538,10.582439909297051
539,10.899974537037034
540,7.8106437768240315
541,10.211385327635336
542,6.781549408014578
543,6.296936170212766
544,10.463207994579944
545,8.041233424782815
546,7.120342066957789
547,6.210528752436649
548,6.01561302681992
549,7.982319788797063
550,10.697828385065227
551,6.323727053140092
552,6.896527191748708
553,6.399091970121382
554,7.389816810344827
555,7.119895264116579
556,7.199784215546017
557,5.983684270690438
558,10.51871351224106
559,6.19507391511683
560,7.19574758454106
561,6.606262183235862
562,7.483979044834312
563,6.5963852498787015
564,7.172206521739128
565,8.026111111111105
566,7.102371886973181
567,7.202196251129173
568,10.898558956916107
569,6.523463618485747
570,10.684742231638415
571,6.993391500474827
572,8.983830721747387
573,8.124268207282913
574,7.129567099567101
575,8.00203096539162
576,7.415027420123987
577,7.086783816425122
578,6.802122359963263
579,6.7926662017666155
580,6.714373219373221
581,8.018587061087063
582,7.69498917748918
583,7.065130934899657
584,7.908282163742686
585,10.29105742296918
586,7.521268861454047
587,7.689250806823416
588,10.515668510834482
589,6.898151664322545
590,7.492503429355276
591,7.9864849537037
592,7.510137741046828
593,6.594826998050681
594,6.2822836774827895
595,7.468521241830064
596,7.285244072524412
597,8.797695810564667
598,6.775005715592139
599,6.6995500949667575
600,10.402478354978353
601,5.996221993598531
602,8.894559306141588
603,9.878622831692443
604,5.993167372881351
605,6.17086566091954
606,7.82051336146273
607,7.181788194444441
608,7.494121557454892
609,6.791671583087516
610,7.2283275220827505
611,7.196454031465092
612,7.289913267698075
613,8.49840042372881
614,6.562475526186982
615,6.017825712881019
616,6.5835213488597715
617,6.008942837465561
618,7.5908509142053475
619,6.281038748832864
620,6.215752415458936
621,7.501866898148147
622,8.617627847512788
623,7.265763593380613
624,8.392867996201328
625,8.036303688141926
626,6.055536562203226
627,7.2911014492753665
628,8.014339708561021
629,9.183357843137257
630,9.528811791383223
631,9.8076400273224
632,9.176214830710544
633,6.318405392840545
634,6.005806030389361
635,8.388885357815436
636,7.376378019323668
637,7.671983151183978
638,8.59181828703704
639,7.271392419962332
640,7.37045717592593
641,6.593010037348274
642,6.701772197962152
643,6.08672610882487
644,6.085262855831037
645,7.984060846560845
646,8.795437641723359
647,6.180496772706313
648,6.917482492997203
649,5.984335901027079
650,7.0229673342870775
651,11.03096035137702
652,10.783780400572244
653,7.4851700930004865
654,9.204768897996356
655,8.68797278911564
656,9.87869047619047
657,9.622883101851848
658,7.594680728446287
659,6.901101774042949
660,8.918751157407405
661,10.986178861788622
662,6.592285137701812
663,6.795719907407405
664,10.374410628019325
665,7.8081950354609875
666,7.497001182033097
667,10.482086720867207
668,9.421422127255465
669,6.413299663299666
670,10.608310841205576
671,5.9810314111579945
672,9.709561781609192
673,6.9883248423095585
674,9.513817167577411
675,8.406775878442547
676,6.799669766332852
677,7.9832914272030635
678,6.805245961820853
679,6.023483171968647
680,8.39013433515483
681,6.0355056042884945
682,6.4912324929972
683,7.722481634527087
684,6.2263818565400815
685,6.722831018518514
686,7.708216807909609
687,8.013723628691984
688,10.404741297091086
689,9.801315667131572
690,9.97450046685341
691,10.406511839708555
692,6.005927823315116
693,10.098737922705315
694,7.825096982758625
695,9.07882151300236
696,5.9845693837942715
697,9.682367503486748
698,6.600917397660818
699,8.004705459770117
700,7.306210648148146
701,7.377629009762897
702,5.978105646630234
703,7.67068794326241
704,9.504919278252613
705,9.523341503267964
706,6.590448898265355
707,7.25198932557011
708,6.313608663729813
709,8.509759825327514
710,6.1067409844054605
711,6.106379392212727
712,7.62439049586777
713,7.117143189214319
714,7.4693465491923625
715,7.890327868852458
716,7.175936438622029
717,7.358958040318802
718,8.70984110653864
719,10.39650945626477
720,6.400724121557456
721,6.503203860640302
722,7.22785018993352
723,7.686837068160601
724,9.136408483171962
725,6.3929461651917405
726,7.911889604196476
727,6.722281576448244
728,10.895542770804271
729,10.252200854700856
730,7.111849830179529
731,10.68077731092437
732,10.397079831932773
733,7.779559027777776
734,10.406151819923378
735,6.61360762436076
736,7.226058091286308
737,9.105581340834503
738,9.720646591970128
739,10.324486531986533
740,9.997716689718764
741,6.296890123456786
742,6.075256680731363
743,6.478247044917258
744,7.522206521739128
745,7.686039855072464
746,7.972668128654974
747,6.805875788452205
748,6.21792761641309
749,7.083067226890764
750,8.584576661814651
751,6.19813768115942
752,10.612399503161695
753,7.483309489747257
754,9.401894586894583
755,7.303473379629633
756,7.538799319727897
757,7.291433615819203
758,7.6031566764132545
759,8.038707264957264
760,7.189699359853681
761,6.329309056956121
762,7.31613265306123
763,7.789321378340362
764,7.221421706516642
765,7.603537195994279
766,6.6234063697317955
767,6.29967381281697
768,9.675379001883242
769,7.4851652601969025
770,6.101879588839944
771,10.499181527206222
772,6.390747584541061
773,6.676340479483635
774,6.6671405228758145
775,9.412597165066297
776,6.807770499757397
777,10.501073286052014
778,6.649557522123896
779,10.308444215820762
780,10.611550332383663
781,7.119044917257682
782,7.4056623931623955
783,8.033875114784205
784,6.488941344778253
785,6.603619565217386
786,6.909737654320988
787,6.783873905025361
788,6.513810185185187
789,6.923727231329687
790,7.288434873949582
791,6.880241290018828
792,6.058786610878664
793,7.300039158100835
794,7.579750712250712
795,6.094781400966184
796,7.580286231884055
797,6.893671139359698
798,6.305397865114023
799,6.538028233151188
800,7.796020804755372
801,8.512823691460056
802,6.602291972589329
803,8.521810920362425
804,7.350506741050671
805,10.29264174668495
806,7.0301909007773205
807,6.101496786042237
808,10.691157210401894
809,7.898539389799638
810,10.849712962962963
811,7.588862704918029
812,6.122644675925928
813,6.962416789035734
814,6.40001192179304
815,7.121506147540988
816,5.973506038647339
817,8.459304954304955
818,7.4242108321710765
819,7.000416666666667
820,6.523200783771321
821,7.88176128093159
822,7.125110867446392
823,7.023544260027661
824,6.203768801552647
825,7.709598765432096
826,7.620850241545897
827,10.289966761633416
828,6.364603864734303
829,9.98371468926554
830,10.494251676245211
831,6.595753472222227
832,8.006495911495911
833,6.202246732026148
834,7.208550309966623
835,6.044753602975363
836,8.067896174863385
837,6.3231149977137635
838,10.617287649219472
839,8.432153916211286
840,6.096182277318638
841,8.382793847566573
842,6.594626113455231
843,7.772340756704984
844,7.27428999538958
845,9.089532103825137
846,7.859650726676039
847,7.759097510373445
848,7.108776115859445
849,7.376322173702088
850,6.928822640632269
851,6.808158014571953
852,6.500898903195035
853,9.684859913793106
854,6.508081739526416
855,7.600153177869226
856,7.381282051282057
857,7.112005507662833
858,7.422164109716412
859,6.372202041785379
860,6.133991228070173
861,7.3015701999070215
862,7.006115819209039
863,7.245010775862071
864,7.427548100048103
865,8.108851383028604
866,9.29944200779727
867,7.768857142857141
868,6.832889123300521
869,9.38732638888889
870,6.664042824074074
871,9.216660756501188
872,5.996898719707359
873,6.391757741347907
874,5.995439415708814
875,6.491637115839244
876,7.030567738791425
877,7.320544825941822
878,6.599134393729827
879,8.417341772151902
880,8.882230426629159
881,9.4252320530407
882,6.344614463601533
883,8.78037494284408
884,6.562242489270386
885,8.875014679313457
886,7.908878159275157
887,7.144681688125891
888,10.916893424036282
889,6.10216178521618
890,7.295703161320311
891,6.56734299516908
892,6.090469821673527
893,7.60310401891253
894,7.384281249999999
895,7.880823877068557
896,8.397640603566531
897,6.039741735537194
898,6.870003687315634
899,7.586946859903377
900,6.191809178743959
901,7.993996978149696
902,6.660409482758622
903,7.31715105601469
904,9.588505007153074
905,5.96661226851852
906,7.942092352092344
907,9.179383101851851
908,8.59349856321839
909,7.1117251461988324
910,10.698715866290021
911,8.687724314272431
912,7.1704118357487925
913,6.4101211705532695
914,10.48674863387978
915,7.294751773049644
916,7.88170243204578
917,6.098032904148782
918,6.773751788268954
919,7.800969316596935
920,7.788531250000001
921,6.625714115402963
922,7.706878874582737
923,5.9864875730994145
924,8.499204545454544
925,7.954062932226828
926,6.310086367880486
927,7.584176328502416
928,7.632412764003677
929,8.416370772946863
930,7.198089990817265
931,10.704748513946042
932,6.4121267743514485
933,6.599085038986353
934,7.39062327823691
935,9.695243498817964
936,7.806726602120786
937,6.711067188983855
938,6.3870588235294115
939,10.959115952051635
940,7.703551175656983
941,9.487822315986874
942,5.958735380116961
943,8.52645922746781
944,8.093856481481486
945,7.388344955834499
946,8.024024216524218
947,9.882666432255041
948,7.527459658828955
949,7.190238095238098
950,7.7003748870822
951,7.96886733716475
952,6.235646161182641
953,7.787044252044254
954,6.513645404663921
955,7.057042624521075
956,9.220522675736962
957,8.505449790794984
958,8.161027658559847
959,8.093515046296295
960,6.711200604370065
961,7.034598364598366
962,7.925632515632515
963,6.286331168831167
964,6.2971847163619294
965,6.382531645569625
966,6.786419362400377
967,7.719782312925167
968,6.57845570239843
969,6.908069075712877
970,7.190400828460045
971,7.722730880230882
972,9.783942803563063
973,5.991006944444447
974,7.57574567395264
975,7.379968043264501
976,7.276453178068898
977,7.688438534278953
978,9.799356661856661
979,10.37702115295211
980,7.014081726354454
981,6.026296690307327
982,6.461306022408961
983,10.198464912280699
984,7.5986780045351425
985,7.906652949245545
986,7.7862974537037095
987,6.223947491795589
988,5.950861702127659
989,6.7176980676328535
990,7.609416666666665
991,6.303799126637555
992,6.805719311014075
993,8.804921296296301
994,8.030652958152956
995,9.935644631973743
996,7.3862597465886894
997,7.697562104787717
998,8.278268762183238
999,7.878654195011344
1000,6.192529843893482
1001,6.292075958702067
1002,6.826139005113902
1003,6.016168372319685
1004,9.01943262411348
1005,8.407244212962963
1006,6.683682336182335
1007,7.606161398467433
1008,6.713771551724134
1009,6.261173872617388
1010,8.17460018596002
1011,8.10757423371648
1012,6.088437796771129
1013,7.703430100182151
1014,7.487674940898337
1015,6.379568032015071
1016,8.877802926383174
1017,7.294315134099618
1018,6.720105485232068
1019,7.974443296602386
1020,10.019207482993199
1021,9.546405092592599
1022,9.284885265700483
1023,6.111245126705655
1024,8.59096918971373
1025,8.001345804988661
1026,7.398159873847647
1027,6.896431892143191
1028,6.6930086877000425
1029,6.599432367149759
1030,6.597798220298219
1031,6.6771460384435075
1032,7.8026946721311505
1033,7.893937198067632
1034,6.208432784636485
1035,6.198692468619246
1036,7.418051868239922
1037,7.800170212765962
1038,10.323418715846996
1039,7.069740663900412
1040,8.694336956521736
1041,7.967791383219954
1042,6.59138888888889
1043,7.373935584291188
1044,6.604357567443989
1045,7.40420687134503
1046,10.709711583924346
1047,7.227238631036099
1048,7.084196991751578
1049,7.490906619385344
1050,7.55244202898551
1051,9.511932773109246
1052,6.121894467689452
1053,9.58872222222222
1054,7.652531914893618
1055,6.110721040189125
1056,8.695968221307732
1057,7.2031800766283505
1058,10.658820330969265
1059,6.996897342995171
1060,10.206041092745643
1061,7.693395452414439
1062,7.601602657004834
1063,6.490872011251749
1064,6.100282694198624
1065,7.237116013071893
1066,7.69469122556032
1067,7.998587061087062
1068,6.593369064084833
1069,10.411639709329586
1070,7.870749299719886
1071,7.082472100921886
1072,7.980670212765953
1073,6.301853764921951
1074,6.104008438818566
1075,8.589410018993355
1076,7.884351449275371
1077,7.683338001867419
1078,6.520391203703704
1079,6.2342949623352135
1080,7.032183064121392
1081,7.692906920077967
1082,10.503807727480563
1083,9.495159243295019
1084,7.479487994350282
1085,8.122622655122662
1086,7.120189933523265
1087,8.666963519313303
1088,10.470496113397347
1089,7.106643709825523
1090,6.496840430739112
1091,6.775284608378874
1092,9.301751867413628
1093,7.590319865319863
1094,7.232274805669871
1095,7.077287920700785
1096,10.187851063829791
1097,6.864824434824431
1098,7.289100877192983
1099,6.413640223192629
1100,7.383247126436783
1101,8.327236652236659
1102,9.212509298000928
1103,6.801304143126181
1104,6.07454678362573
1105,7.784967320261441
1106,6.450172246482293
1107,10.603598218471635
1108,6.806472222222227
1109,6.294956521739131
1110,7.285151072124755
1111,8.92771402550091
1112,9.425028344671205
1113,6.003419540229883
1114,7.890800865800868
1115,6.986115942028981
1116,10.808027326106606
1117,9.888919376693774
1118,10.220872340425533
1119,7.620438534278956
1120,6.284957446808509
1121,8.701982167352533
1122,6.502103503918853
1123,6.612638888888889
1124,6.665572318007661
1125,9.812982456140354
1126,7.101659779614325
1127,6.0247934472934475
1128,6.802054617909045
1129,6.771128328741969
1130,7.720940972222231
1131,6.592589936247726
1132,6.921297468354428
1133,6.319864170337739
1134,7.179834247828076
1135,8.815632850241553
1136,7.89116255144033
1137,7.298776400367312
1138,10.317699952107281
1139,10.807994331065762
1140,7.896520531400961
1141,7.898865836791153
1142,7.480150273224039
1143,7.9581654589372
1144,8.18659101654846
1145,10.804730257116619
1146,6.089092673459484
1147,6.591018922852983
1148,6.103670634920635
1149,10.512341915085823
1150,6.875998155832179
1151,6.994301453352086
1152,7.811326648224994
1153,6.160280092592591
1154,6.20880445423397
1155,6.082088249754178
1156,10.194130901287549
1157,7.778402777777778
1158,6.171750478927207
1159,7.904476359338063
1160,7.1808140096618365
1161,6.509626951331491
1162,9.767906420765025
1163,7.698772554605892
1164,7.228134756657481
1165,10.398788841807908
1166,6.400190058479536
1167,8.00488243430152
1168,9.103674504379894
1169,6.986453779599275
1170,6.164745370370367
1171,6.009841772151896
1172,8.018078206962327
1173,8.000954106280199
1174,7.898323877068561
1175,9.385844859382205
1176,7.971588934613624
1177,6.804641393442621
1178,10.805340038314172
1179,8.159645513714548
1180,6.306303506375228
1181,8.025331384015596
1182,7.792490855052588
1183,7.844118408662902
1184,6.5927970177970225
1185,10.90359311740891
1186,7.398867258652092
1187,6.820679413179411
1188,7.800049645390068
1189,7.383625603864731
1190,7.675329936923821
1191,7.091824074074072
1192,6.725276595744679
1193,10.505156028368791
1194,6.905967035500227
1195,7.2088948243114945
1196,6.27728513770181
1197,6.076578117418726
1198,6.211907956685499
1199,8.430802336671434
1200,7.484193853427894
1201,6.896099439775912
1202,9.817854683195597
1203,6.083963498622592
1204,9.616168503213952
1205,7.508998817966901
1206,7.308546099290778
1207,7.500675267317523
1208,7.694170138888893
1209,6.046757297551787
1210,9.28656962639495
1211,6.395888653483996
1212,6.4605325084910215
1213,8.626512212643677
1214,6.713213276836161
1215,8.521203703703703
1216,9.4826066572902
1217,6.404782250470813
1218,7.2769848053181425
1219,10.03518597997139
1220,6.389413324112497
1221,7.99749885688157
1222,7.8321843434343394
1223,7.498361581920904
1224,10.724693853427892
1225,6.313388399412625
1226,7.6140923489278745
1227,10.483148148148157
1228,7.967326839826838
1229,10.695990028490037
1230,10.002944444444454
1231,8.015872011251757
1232,9.685173611111113
1233,6.907967535436673
1234,6.475342066957787
1235,6.094871615312789
1236,5.997355652595831
1237,7.8150634578544125
1238,7.481158625730993
1239,9.495272967772967
1240,6.892245179063355
1241,7.101099585062243
1242,8.009119565217391
1243,6.528365606270175
1244,8.532774319963124
1245,6.116035665294926
1246,6.523863745210726
1247,9.67660063752276
1248,6.487590218423554
1249,8.919851394604487
1250,7.086650596877868
1251,9.07866787439613
1252,6.5570331465919685
1253,6.18877033937703
1254,7.619807132459971
1255,7.6933150434385045
1256,6.842362854486287
1257,6.816597525473074
1258,5.962092430858809
1259,7.820035612535614
1260,6.10239417989418
1261,9.318430100182145
1262,6.9096932367149755
1263,9.295721982758621
1264,10.683428672316385
1265,9.386280345471524
1266,9.509294421003275
1267,10.199422544951586
1268,8.207739229024941
1269,6.473378831417627
1270,8.788953266571294
1271,6.096067129629634
1272,7.422623456790124
1273,8.108628093158659
1274,6.241581196581193
1275,9.531168091168086
1276,6.9165189125295505
1277,6.004865112025601
1278,8.11400137741047
1279,7.215137053352908
1280,6.807199074074076
1281,6.101339326878743
1282,8.892940100594425
1283,6.78996739130435
1284,7.82785428436911
1285,6.300332125603864
1286,7.522589903181189
1287,7.179870772946859
1288,6.095544077134989
1289,6.019582156308854
1290,8.896670197740118
1291,6.597208616780044
1292,10.269981325863684
1293,9.195694444444445
1294,7.903589559386972
1295,6.709723389355748
1296,8.811399853801175
1297,8.008844123048666
1298,6.312178423236517
1299,6.405738719068416
1300,6.759082633053217
1301,7.6176108824874245
1302,6.19746326905418
1303,7.404682367149761
1304,10.087117467043306
1305,8.071362994350277
1306,9.020947504708095
1307,7.31094052558782
1308,7.585544029506686
1309,7.795473995271867
1310,5.990938934802568
1311,7.079403559403562
1312,6.732844078646549
1313,10.147261583445793
1314,7.960068850902186
1315,10.712137533875335
1316,7.623057899671827
1317,7.783722943722943
1318,7.212025166191835
1319,9.584148783977106
1320,8.510076071922542
1321,7.701500691562938
1322,6.262097107438017
1323,7.4895734542073455
1324,8.21845588235293
1325,8.143079710144923
1326,6.488012371615315
1327,5.999905063291143
1328,6.2216930076628385
1329,7.855724789915963
1330,7.984710550887022
1331,7.499870448179269
1332,8.702949172576828
1333,7.911812169312168
1334,6.708544810242342
1335,9.013333333333334
1336,6.686394675925922
1337,8.398167620410106
1338,7.685123587570623
1339,7.5480686134852775
1340,9.36388191538819
1341,6.379811676082862
1342,7.194425925925924
1343,7.978614703065139
1344,7.080387029288701
1345,8.40602267573696
1346,8.118852498786996
1347,7.95010854341736
1348,6.799012476459518
1349,7.189976851851849
1350,7.877014739229028
1351,7.793299199623355
